snapped_at,price,market_cap,total_volume,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Lower,RSI,MACD_Histogram,OBV,%K,%D
2021-07-01 00:00:00+00:00,2279.354161419647,265951575833.03497,29046221905.503414,2575.552227552625,1939.49710392211,2188.8783134135365,2405.5330096265584,3638.26382814722,1512.8406269580298,46.9553192617655,-73.65170644306704,1501041383343.133,62.507427488148195,39.73976071308784
2021-07-02 00:00:00+00:00,2121.657900633364,247210647940.18707,25874247678.48856,2539.863207498704,1947.1537712237623,2182.476369339234,2394.400652411139,3538.0887361409086,1541.6376788564992,41.715275750625395,-62.3798228770554,1475167135664.6445,82.0133184214111,60.28917027306304
2021-07-03 00:00:00+00:00,2157.880584866453,250754468066.2188,22869223901.008,2508.013987294848,1955.0154646734145,2180.13391367516,2385.125355644681,3448.552182323346,1567.4757922663498,47.46070520123641,-44.86314766681289,1498036359565.6526,65.88923967281512,70.13666186079145
2021-07-04 00:00:00+00:00,2228.532398568573,259079167729.78625,19954299562.699078,2470.810001099811,1963.2127925080322,2184.7432931888184,2378.984455367187,3296.258934992896,1645.3610672067261,51.781072480613574,-23.637685791970625,1517990659128.3516,73.72444955110583,73.87566921511068
2021-07-05 00:00:00+00:00,2329.004750998825,271472550895.4458,21119209512.99698,2444.1916592355146,1971.6780068161283,2198.4824796469143,2377.0244669605845,3195.648896197793,1692.734422273236,52.596533965292075,-2.0542341195553036,1539109868641.3486,89.00691136635498,76.2068668634253
2021-07-06 00:00:00+00:00,2217.3018530598792,258719784082.81683,22592756940.415127,2416.4975983581144,1979.5441897304627,2200.2748009243396,2370.76083504291,3092.0186932364268,1740.9765034798017,62.67132722717296,-1.2216797466396656,1516517111700.9336,100.0,87.57712030582026
2021-07-07 00:00:00+00:00,2320.6549288317,270697947572.19247,24748897613.709663,2397.146099189991,1987.8753622931386,2211.739575010755,2368.795897544431,3024.4546871672164,1769.837511212766,66.73857796844158,7.1838320631643455,1541266009314.6433,78.1811989497161,89.06270343869033
2021-07-08 00:00:00+00:00,2317.23694270242,270116728160.1227,23352988376.91004,2375.509852450901,1996.1649529684646,2221.786943362342,2366.7739777467054,2932.450542683495,1818.569162218307,63.98144893209509,11.405752597572246,1517913020937.7332,98.3690386549387,92.18341253488491
2021-07-09 00:00:00+00:00,2126.4424673902267,248124573571.6789,24133566100.864506,2367.938402879792,2003.5995881210265,2212.7065170792835,2357.349212634687,2927.977583213233,1807.8992225463512,54.836897530928056,-10.288132619765975,1493779454836.8687,97.7014072798946,91.41721496151645
2021-07-10 00:00:00+00:00,2156.5809569525845,251611015863.3228,22262234450.01033,2355.504428807638,2011.3303577662994,2207.3612256386455,2349.475947705977,2905.880879538758,1805.1279780765176,62.59058758702788,-24.16564137325372,1516041689286.879,60.4337376389028,85.50139452457869
2021-07-11 00:00:00+00:00,2123.0585974934124,247860822594.064,18091111748.440804,2349.583536415206,2018.77075213655,2199.3324039105282,2340.596835932935,2903.5254636667405,1795.6416091636709,61.76712680728327,-80.19995208402406,1497950577538.438,66.32065480802196,74.81859990893976
2021-07-12 00:00:00+00:00,2144.0142572722566,250027222000.60452,14249909363.131063,2346.3363962233084,2026.551028945415,2194.0640089925973,2332.8877152011437,2903.207909063923,1789.4648833826936,57.30392968897644,-122.787099581152,1512200486901.569,41.999724135922406,56.25137219428237
2021-07-13 00:00:00+00:00,2042.4991866143628,238086643137.17004,16403901753.797194,2344.785632465397,2033.6991265932343,2179.6292640041943,2321.499929766368,2904.653154077865,1784.9181108529292,48.04649940547224,-161.2558144516379,1495796585147.772,23.394949238773485,43.90510939423927
